37
-21.000000 36.373067
-7.000000 36.373067
7.000000 36.373067
21.000000 36.373067
-28.000000 24.248711
-14.000000 24.248711
0.000000 24.248711
14.000000 24.248711
28.000000 24.248711
-35.000000 12.124356
-21.000000 12.124356
-7.000000 12.124356
7.000000 12.124356
21.000000 12.124356
35.000000 12.124356
-42.000000 0.000000
-28.000000 0.000000
-14.000000 0.000000
0.000000 0.000000
14.000000 0.000000
28.000000 0.000000
42.000000 0.000000
-35.000000 -12.124356
-21.000000 -12.124356
-7.000000 -12.124356
7.000000 -12.124356
21.000000 -12.124356
35.000000 -12.124356
-28.000000 -24.248711
-14.000000 -24.248711
0.000000 -24.248711
14.000000 -24.248711
28.000000 -24.248711
-21.000000 -36.373067
-7.000000 -36.373067
7.000000 -36.373067
21.000000 -36.373067
