571
-42.000000 169.740979
-28.000000 169.740979
-14.000000 169.740979
0.000000 169.740979
14.000000 169.740979
28.000000 169.740979
42.000000 169.740979
-63.000000 157.616623
-49.000000 157.616623
-35.000000 157.616623
-21.000000 157.616623
-7.000000 157.616623
7.000000 157.616623
21.000000 157.616623
35.000000 157.616623
49.000000 157.616623
63.000000 157.616623
-84.000000 145.492268
-70.000000 145.492268
-56.000000 145.492268
-42.000000 145.492268
-28.000000 145.492268
-14.000000 145.492268
0.000000 145.492268
14.000000 145.492268
28.000000 145.492268
42.000000 145.492268
56.000000 145.492268
70.000000 145.492268
84.000000 145.492268
-105.000000 133.367912
-91.000000 133.367912
-77.000000 133.367912
-63.000000 133.367912
-49.000000 133.367912
-35.000000 133.367912
-21.000000 133.367912
-7.000000 133.367912
7.000000 133.367912
21.000000 133.367912
35.000000 133.367912
49.000000 133.367912
63.000000 133.367912
77.000000 133.367912
91.000000 133.367912
105.000000 133.367912
-126.000000 121.243557
-112.000000 121.243557
-98.000000 121.243557
-84.000000 121.243557
-70.000000 121.243557
-56.000000 121.243557
-42.000000 121.243557
-28.000000 121.243557
-14.000000 121.243557
0.000000 121.243557
14.000000 121.243557
28.000000 121.243557
42.000000 121.243557
56.000000 121.243557
70.000000 121.243557
84.000000 121.243557
98.000000 121.243557
112.000000 121.243557
126.000000 121.243557
-133.000000 109.119201
-119.000000 109.119201
-105.000000 109.119201
-91.000000 109.119201
-77.000000 109.119201
-63.000000 109.119201
-49.000000 109.119201
-35.000000 109.119201
-21.000000 109.119201
-7.000000 109.119201
7.000000 109.119201
21.000000 109.119201
35.000000 109.119201
49.000000 109.119201
63.000000 109.119201
77.000000 109.119201
91.000000 109.119201
105.000000 109.119201
119.000000 109.119201
133.000000 109.119201
-140.000000 96.994845
-126.000000 96.994845
-112.000000 96.994845
-98.000000 96.994845
-84.000000 96.994845
-70.000000 96.994845
-56.000000 96.994845
-42.000000 96.994845
-28.000000 96.994845
-14.000000 96.994845
0.000000 96.994845
14.000000 96.994845
28.000000 96.994845
42.000000 96.994845
56.000000 96.994845
70.000000 96.994845
84.000000 96.994845
98.000000 96.994845
112.000000 96.994845
126.000000 96.994845
140.000000 96.994845
-147.000000 84.870490
-133.000000 84.870490
-119.000000 84.870490
-105.000000 84.870490
-91.000000 84.870490
-77.000000 84.870490
-63.000000 84.870490
-49.000000 84.870490
-35.000000 84.870490
-21.000000 84.870490
-7.000000 84.870490
7.000000 84.870490
21.000000 84.870490
35.000000 84.870490
49.000000 84.870490
63.000000 84.870490
77.000000 84.870490
91.000000 84.870490
105.000000 84.870490
119.000000 84.870490
133.000000 84.870490
147.000000 84.870490
-154.000000 72.746134
-140.000000 72.746134
-126.000000 72.746134
-112.000000 72.746134
-98.000000 72.746134
-84.000000 72.746134
-70.000000 72.746134
-56.000000 72.746134
-42.000000 72.746134
-28.000000 72.746134
-14.000000 72.746134
0.000000 72.746134
14.000000 72.746134
28.000000 72.746134
42.000000 72.746134
56.000000 72.746134
70.000000 72.746134
84.000000 72.746134
98.000000 72.746134
112.000000 72.746134
126.000000 72.746134
140.000000 72.746134
154.000000 72.746134
-161.000000 60.621778
-147.000000 60.621778
-133.000000 60.621778
-119.000000 60.621778
-105.000000 60.621778
-91.000000 60.621778
-77.000000 60.621778
-63.000000 60.621778
-49.000000 60.621778
-35.000000 60.621778
-21.000000 60.621778
-7.000000 60.621778
7.000000 60.621778
21.000000 60.621778
35.000000 60.621778
49.000000 60.621778
63.000000 60.621778
77.000000 60.621778
91.000000 60.621778
105.000000 60.621778
119.000000 60.621778
133.000000 60.621778
147.000000 60.621778
161.000000 60.621778
-168.000000 48.497423
-154.000000 48.497423
-140.000000 48.497423
-126.000000 48.497423
-112.000000 48.497423
-98.000000 48.497423
-84.000000 48.497423
-70.000000 48.497423
-56.000000 48.497423
-42.000000 48.497423
-28.000000 48.497423
-14.000000 48.497423
0.000000 48.497423
14.000000 48.497423
28.000000 48.497423
42.000000 48.497423
56.000000 48.497423
70.000000 48.497423
84.000000 48.497423
