3.68729e+07 4.34735e+07 5.09671e+07 5.68883e+07 6.24329e+07 6.73666e+07 7.33116e+07 8.06147e+07 8.80128e+07 9.60757e+07 1.01661e+08 1.05404e+08 1.09955e+08 1.15448e+08 1.24793e+08 1.33065e+08 1.36523e+08 1.36463e+08 1.31846e+08 1.31357e+08 1.31846e+08 1.36463e+08 1.36523e+08 1.33065e+08 1.24793e+08 1.15448e+08 1.09955e+08 1.05404e+08 1.01661e+08 9.60757e+07 8.80128e+07 8.06147e+07 7.33116e+07 6.73666e+07 6.24329e+07 5.68883e+07 5.09671e+07 4.34735e+07 
3.87101e+07 4.51701e+07 5.08028e+07 5.75924e+07 6.4297e+07 7.31002e+07 8.0058e+07 8.42757e+07 9.04072e+07 9.53209e+07 1.0226e+08 1.11272e+08 1.20772e+08 1.28011e+08 1.29512e+08 1.34814e+08 1.37351e+08 1.3944e+08 1.4702e+08 1.48807e+08 1.4702e+08 1.3944e+08 1.37351e+08 1.34814e+08 1.29512e+08 1.28011e+08 1.20772e+08 1.11272e+08 1.0226e+08 9.53209e+07 9.04072e+07 8.42757e+07 8.0058e+07 7.31002e+07 6.4297e+07 5.75924e+07 5.08028e+07 4.51701e+07 
3.85884e+07 4.65657e+07 5.54535e+07 5.98359e+07 6.71632e+07 7.29719e+07 7.94777e+07 8.58979e+07 9.61493e+07 1.06088e+08 1.08072e+08 1.1425e+08 1.19684e+08 1.25342e+08 1.33632e+08 1.47077e+08 1.57027e+08 1.5144e+08 1.48229e+08 1.48245e+08 1.48229e+08 1.5144e+08 1.57027e+08 1.47077e+08 1.33632e+08 1.25342e+08 1.19684e+08 1.1425e+08 1.08072e+08 1.06088e+08 9.61493e+07 8.58979e+07 7.94777e+07 7.29719e+07 6.71632e+07 5.98359e+07 5.54535e+07 4.65657e+07 
3.98793e+07 4.76421e+07 5.42694e+07 6.01835e+07 6.78944e+07 7.96056e+07 8.47691e+07 8.8991e+07 9.73063e+07 1.029e+08 1.0861e+08 1.1897e+08 1.33483e+08 1.36928e+08 1.38127e+08 1.45743e+08 1.50694e+08 1.55173e+08 1.64389e+08 1.71957e+08 1.64389e+08 1.55173e+08 1.50694e+08 1.45743e+08 1.38127e+08 1.36928e+08 1.33483e+08 1.1897e+08 1.0861e+08 1.029e+08 9.73063e+07 8.8991e+07 8.47691e+07 7.96056e+07 6.78944e+07 6.01835e+07 5.42694e+07 4.76421e+07 
3.95719e+07 4.83232e+07 5.83283e+07 6.18658e+07 6.97008e+07 7.79444e+07 8.38736e+07 8.96483e+07 1.03026e+08 1.14491e+08 1.13461e+08 1.20985e+08 1.28612e+08 1.33977e+08 1.40413e+08 1.59799e+08 1.71444e+08 1.65393e+08 1.65718e+08 1.65824e+08 1.65718e+08 1.65393e+08 1.71444e+08 1.59799e+08 1.40413e+08 1.33977e+08 1.28612e+08 1.20985e+08 1.13461e+08 1.14491e+08 1.03026e+08 8.96483e+07 8.38736e+07 7.79444e+07 6.97008e+07 6.18658e+07 5.83283e+07 4.83232e+07 
4.06122e+07 4.85693e+07 5.66215e+07 6.15177e+07 6.94785e+07 8.53325e+07 8.73883e+07 9.30339e+07 1.02045e+08 1.09624e+08 1.14067e+08 1.23473e+08 1.46898e+08 1.42377e+08 1.46592e+08 1.54633e+08 1.60879e+08 1.66641e+08 1.78516e+08 2.00831e+08 1.78516e+08 1.66641e+08 1.60879e+08 1.54633e+08 1.46592e+08 1.42377e+08 1.46898e+08 1.23473e+08 1.14067e+08 1.09624e+08 1.02045e+08 9.30339e+07 8.73883e+07 8.53325e+07 6.94785e+07 6.15177e+07 5.66215e+07 4.85693e+07 
4.01311e+07 4.94052e+07 5.89443e+07 6.31339e+07 7.07561e+07 8.18528e+07 8.63273e+07 9.28042e+07 1.08411e+08 1.1952e+08 1.18792e+08 1.26338e+08 1.36458e+08 1.40755e+08 1.47379e+08 1.70119e+08 1.81659e+08 1.74552e+08 1.82076e+08 1.83021e+08 1.82076e+08 1.74552e+08 1.81659e+08 1.70119e+08 1.47379e+08 1.40755e+08 1.36458e+08 1.26338e+08 1.18792e+08 1.1952e+08 1.08411e+08 9.28042e+07 8.63273e+07 8.18528e+07 7.07561e+07 6.31339e+07 5.89443e+07 4.94052e+07 
4.09615e+07 4.88202e+07 5.71061e+07 6.20379e+07 6.96804e+07 8.88883e+07 8.87014e+07 9.57497e+07 1.05053e+08 1.13783e+08 1.18274e+08 1.26091e+08 1.58119e+08 1.46314e+08 1.535e+08 1.61884e+08 1.69267e+08 1.75269e+08 1.83083e+08 640856 1.83083e+08 1.75269e+08 1.69267e+08 1.61884e+08 1.535e+08 1.46314e+08 1.58119e+08 1.26091e+08 1.18274e+08 1.13783e+08 1.05053e+08 9.57497e+07 8.87014e+07 8.88883e+07 6.96804e+07 6.20379e+07 5.71061e+07 4.88202e+07 
4.01311e+07 4.94052e+07 5.89443e+07 6.31339e+07 7.07561e+07 8.18528e+07 8.63273e+07 9.28042e+07 1.08411e+08 1.1952e+08 1.18792e+08 1.26338e+08 1.36458e+08 1.40755e+08 1.47379e+08 1.70119e+08 1.81659e+08 1.74552e+08 1.82076e+08 1.83021e+08 1.82076e+08 1.74552e+08 1.81659e+08 1.70119e+08 1.47379e+08 1.40755e+08 1.36458e+08 1.26338e+08 1.18792e+08 1.1952e+08 1.08411e+08 9.28042e+07 8.63273e+07 8.18528e+07 7.07561e+07 6.31339e+07 5.89443e+07 4.94052e+07 
4.06122e+07 4.85693e+07 5.66215e+07 6.15177e+07 6.94785e+07 8.53325e+07 8.73883e+07 9.30339e+07 1.02045e+08 1.09624e+08 1.14067e+08 1.23473e+08 1.46898e+08 1.42377e+08 1.46592e+08 1.54633e+08 1.60879e+08 1.66641e+08 1.78516e+08 2.00831e+08 1.78516e+08 1.66641e+08 1.60879e+08 1.54633e+08 1.46592e+08 1.42377e+08 1.46898e+08 1.23473e+08 1.14067e+08 1.09624e+08 1.02045e+08 9.30339e+07 8.73883e+07 8.53325e+07 6.94785e+07 6.15177e+07 5.66215e+07 4.85693e+07 
3.95719e+07 4.83232e+07 5.83283e+07 6.18658e+07 6.97008e+07 7.79444e+07 8.38736e+07 8.96483e+07 1.03026e+08 1.14491e+08 1.13461e+08 1.20985e+08 1.28612e+08 1.33977e+08 1.40413e+08 1.59799e+08 1.71444e+08 1.65393e+08 1.65718e+08 1.65824e+08 1.65718e+08 1.65393e+08 1.71444e+08 1.59799e+08 1.40413e+08 1.33977e+08 1.28612e+08 1.20985e+08 1.13461e+08 1.14491e+08 1.03026e+08 8.96483e+07 8.38736e+07 7.79444e+07 6.97008e+07 6.18658e+07 5.83283e+07 4.83232e+07 
3.98793e+07 4.76421e+07 5.42694e+07 6.01835e+07 6.78944e+07 7.96056e+07 8.47691e+07 8.8991e+07 9.73063e+07 1.029e+08 1.0861e+08 1.1897e+08 1.33483e+08 1.36928e+08 1.38127e+08 1.45743e+08 1.50694e+08 1.55173e+08 1.64389e+08 1.71957e+08 1.64389e+08 1.55173e+08 1.50694e+08 1.45743e+08 1.38127e+08 1.36928e+08 1.33483e+08 1.1897e+08 1.0861e+08 1.029e+08 9.73063e+07 8.8991e+07 8.47691e+07 7.96056e+07 6.78944e+07 6.01835e+07 5.42694e+07 4.76421e+07 
3.85884e+07 4.65657e+07 5.54535e+07 5.98359e+07 6.71632e+07 7.29719e+07 7.94777e+07 8.58979e+07 9.61493e+07 1.06088e+08 1.08072e+08 1.1425e+08 1.19684e+08 1.25342e+08 1.33632e+08 1.47077e+08 1.57027e+08 1.5144e+08 1.48229e+08 1.48245e+08 1.48229e+08 1.5144e+08 1.57027e+08 1.47077e+08 1.33632e+08 1.25342e+08 1.19684e+08 1.1425e+08 1.08072e+08 1.06088e+08 9.61493e+07 8.58979e+07 7.94777e+07 7.29719e+07 6.71632e+07 5.98359e+07 5.54535e+07 4.65657e+07 
3.87101e+07 4.51701e+07 5.08028e+07 5.75924e+07 6.4297e+07 7.31002e+07 8.0058e+07 8.42757e+07 9.04072e+07 9.53209e+07 1.0226e+08 1.11272e+08 1.20772e+08 1.28011e+08 1.29512e+08 1.34814e+08 1.37351e+08 1.3944e+08 1.4702e+08 1.48807e+08 1.4702e+08 1.3944e+08 1.37351e+08 1.34814e+08 1.29512e+08 1.28011e+08 1.20772e+08 1.11272e+08 1.0226e+08 9.53209e+07 9.04072e+07 8.42757e+07 8.0058e+07 7.31002e+07 6.4297e+07 5.75924e+07 5.08028e+07 4.51701e+07 
3.68729e+07 4.34735e+07 5.09671e+07 5.68883e+07 6.24329e+07 6.73666e+07 7.33116e+07 8.06147e+07 8.80128e+07 9.60757e+07 1.01661e+08 1.05404e+08 1.09955e+08 1.15448e+08 1.24793e+08 1.33065e+08 1.36523e+08 1.36463e+08 1.31846e+08 1.31357e+08 1.31846e+08 1.36463e+08 1.36523e+08 1.33065e+08 1.24793e+08 1.15448e+08 1.09955e+08 1.05404e+08 1.01661e+08 9.60757e+07 8.80128e+07 8.06147e+07 7.33116e+07 6.73666e+07 6.24329e+07 5.68883e+07 5.09671e+07 4.34735e+07 
3.62218e+07 4.13498e+07 4.64346e+07 5.30102e+07 5.91754e+07 6.60615e+07 7.29458e+07 7.829e+07 8.21673e+07 8.68743e+07 9.41511e+07 1.01379e+08 1.08524e+08 1.15684e+08 1.20185e+08 1.2004e+08 1.20943e+08 1.24926e+08 1.28613e+08 1.29323e+08 1.28613e+08 1.24926e+08 1.20943e+08 1.2004e+08 1.20185e+08 1.15684e+08 1.08524e+08 1.01379e+08 9.41511e+07 8.68743e+07 8.21673e+07 7.829e+07 7.29458e+07 6.60615e+07 5.91754e+07 5.30102e+07 4.64346e+07 4.13498e+07 
3.34832e+07 3.90792e+07 4.54235e+07 5.19461e+07 5.62768e+07 6.06192e+07 6.61485e+07 7.29706e+07 7.89204e+07 8.55169e+07 9.2378e+07 9.54751e+07 9.90507e+07 1.0495e+08 1.12055e+08 1.15426e+08 1.18065e+08 1.19717e+08 1.16905e+08 1.15245e+08 1.16905e+08 1.19717e+08 1.18065e+08 1.15426e+08 1.12055e+08 1.0495e+08 9.90507e+07 9.54751e+07 9.2378e+07 8.55169e+07 7.89204e+07 7.29706e+07 6.61485e+07 6.06192e+07 5.62768e+07 5.19461e+07 4.54235e+07 3.90792e+07 
3.19405e+07 3.6304e+07 4.09645e+07 4.66733e+07 5.25539e+07 5.80303e+07 6.45389e+07 6.99488e+07 7.29906e+07 7.75149e+07 8.38845e+07 9.0007e+07 9.57274e+07 1.02192e+08 1.05763e+08 1.04572e+08 1.05681e+08 1.09586e+08 1.11307e+08 1.11756e+08 1.11307e+08 1.09586e+08 1.05681e+08 1.04572e+08 1.05763e+08 1.02192e+08 9.57274e+07 9.0007e+07 8.38845e+07 7.75149e+07 7.29906e+07 6.99488e+07 6.45389e+07 5.80303e+07 5.25539e+07 4.66733e+07 4.09645e+07 3.6304e+07 
2.82672e+07 3.34342e+07 3.89575e+07 4.46779e+07 4.89706e+07 5.26598e+07 5.76997e+07 6.33697e+07 6.8745e+07 7.43698e+07 8.03986e+07 8.43707e+07 8.70554e+07 9.21901e+07 9.59594e+07 9.88158e+07 1.01323e+08 1.02927e+08 1.02366e+08 1.00226e+08 1.02366e+08 1.02927e+08 1.01323e+08 9.88158e+07 9.59594e+07 9.21901e+07 8.70554e+07 8.43707e+07 8.03986e+07 7.43698e+07 6.8745e+07 6.33697e+07 5.76997e+07 5.26598e+07 4.89706e+07 4.46779e+07 3.89575e+07 3.34342e+07 
2.59504e+07 3.00397e+07 3.41789e+07 3.8997e+07 4.41682e+07 4.91005e+07 5.47301e+07 5.93685e+07 6.28551e+07 6.68569e+07 7.19315e+07 7.71263e+07 8.20462e+07 8.66242e+07 8.95346e+07 9.037e+07 9.14074e+07 9.38965e+07 9.52449e+07 9.55411e+07 9.52449e+07 9.38965e+07 9.14074e+07 9.037e+07 8.95346e+07 8.66242e+07 8.20462e+07 7.71263e+07 7.19315e+07 6.68569e+07 6.28551e+07 5.93685e+07 5.47301e+07 4.91005e+07 4.41682e+07 3.8997e+07 3.41789e+07 3.00397e+07 
2.1632e+07 2.63296e+07 3.12339e+07 3.58299e+07 3.99794e+07 4.35607e+07 4.77208e+07 5.23922e+07 5.71763e+07 6.22429e+07 6.69006e+07 7.10425e+07 7.40046e+07 7.74466e+07 8.06025e+07 8.32476e+07 8.57923e+07 8.70477e+07 8.73446e+07 8.6813e+07 8.73446e+07 8.70477e+07 8.57923e+07 8.32476e+07 8.06025e+07 7.74466e+07 7.40046e+07 7.10425e+07 6.69006e+07 6.22429e+07 5.71763e+07 5.23922e+07 4.77208e+07 4.35607e+07 3.99794e+07 3.58299e+07 3.12339e+07 2.63296e+07 
1.85763e+07 2.24449e+07 2.60549e+07 3.00646e+07 3.43645e+07 3.90544e+07 4.33914e+07 4.73695e+07 5.12272e+07 5.4641e+07 5.86371e+07 6.29311e+07 6.7473e+07 7.1255e+07 7.40594e+07 7.6361e+07 7.75409e+07 7.89055e+07 8.0088e+07 8.0519e+07 8.0088e+07 7.89055e+07 7.75409e+07 7.6361e+07 7.40594e+07 7.1255e+07 6.7473e+07 6.29311e+07 5.86371e+07 5.4641e+07 5.12272e+07 4.73695e+07 4.33914e+07 3.90544e+07 3.43645e+07 3.00646e+07 2.60549e+07 2.24449e+07 
1.43944e+07 1.84646e+07 2.2621e+07 2.63803e+07 3.00561e+07 3.36361e+07 3.69404e+07 4.07697e+07 4.49494e+07 4.92094e+07 5.28786e+07 5.66216e+07 6.05606e+07 6.31662e+07 6.60841e+07 6.87664e+07 7.10654e+07 7.21756e+07 7.2789e+07 7.3668e+07 7.2789e+07 7.21756e+07 7.10654e+07 6.87664e+07 6.60841e+07 6.31662e+07 6.05606e+07 5.66216e+07 5.28786e+07 4.92094e+07 4.49494e+07 4.07697e+07 3.69404e+07 3.36361e+07 3.00561e+07 2.63803e+07 2.2621e+07 1.84646e+07 
1.16671e+07 1.50768e+07 1.83112e+07 2.15786e+07 2.51913e+07 2.91735e+07 3.26496e+07 3.60252e+07 3.96015e+07 4.28126e+07 4.58443e+07 4.94391e+07 5.34003e+07 5.67773e+07 5.9631e+07 6.24577e+07 6.40993e+07 6.47528e+07 6.5796e+07 6.6396e+07 6.5796e+07 6.47528e+07 6.40993e+07 6.24577e+07 5.9631e+07 5.67773e+07 5.34003e+07 4.94391e+07 4.58443e+07 4.28126e+07 3.96015e+07 3.60252e+07 3.26496e+07 2.91735e+07 2.51913e+07 2.15786e+07 1.83112e+07 1.50768e+07 
8.43178e+06 1.18127e+07 1.5181e+07 1.83178e+07 2.14446e+07 2.46145e+07 2.74632e+07 3.05043e+07 3.40734e+07 3.73765e+07 4.04082e+07 4.37146e+07 4.71885e+07 4.98311e+07 5.23428e+07 5.51285e+07 5.70988e+07 5.82305e+07 5.92636e+07 6.00334e+07 5.92636e+07 5.82305e+07 5.70988e+07 5.51285e+07 5.23428e+07 4.98311e+07 4.71885e+07 4.37146e+07 4.04082e+07 3.73765e+07 3.40734e+07 3.05043e+07 2.74632e+07 2.46145e+07 2.14446e+07 1.83178e+07 1.5181e+07 1.18127e+07 
6.24695e+06 9.07544e+06 1.18696e+07 1.45269e+07 1.75348e+07 2.05875e+07 2.34709e+07 2.62727e+07 2.92255e+07 3.2118e+07 3.45564e+07 3.75261e+07 4.05428e+07 4.33005e+07 4.62108e+07 4.89721e+07 5.08602e+07 5.15723e+07 5.24141e+07 5.2881e+07 5.24141e+07 5.15723e+07 5.08602e+07 4.89721e+07 4.62108e+07 4.33005e+07 4.05428e+07 3.75261e+07 3.45564e+07 3.2118e+07 2.92255e+07 2.62727e+07 2.34709e+07 2.05875e+07 1.75348e+07 1.45269e+07 1.18696e+07 9.07544e+06 
