576
0.000000 0.000000
0.000000 14.000000
0.000000 28.000000
0.000000 42.000000
0.000000 56.000000
0.000000 70.000000
0.000000 84.000000
0.000000 98.000000
0.000000 112.000000
0.000000 126.000000
0.000000 140.000000
0.000000 154.000000
0.000000 168.000000
0.000000 182.000000
0.000000 196.000000
0.000000 210.000000
0.000000 224.000000
0.000000 238.000000
0.000000 252.000000
0.000000 266.000000
0.000000 280.000000
0.000000 294.000000
0.000000 308.000000
0.000000 322.000000
14.000000 0.000000
14.000000 14.000000
14.000000 28.000000
14.000000 42.000000
14.000000 56.000000
14.000000 70.000000
14.000000 84.000000
14.000000 98.000000
14.000000 112.000000
14.000000 126.000000
14.000000 140.000000
14.000000 154.000000
14.000000 168.000000
14.000000 182.000000
14.000000 196.000000
14.000000 210.000000
14.000000 224.000000
14.000000 238.000000
14.000000 252.000000
14.000000 266.000000
14.000000 280.000000
14.000000 294.000000
14.000000 308.000000
14.000000 322.000000
28.000000 0.000000
28.000000 14.000000
28.000000 28.000000
28.000000 42.000000
28.000000 56.000000
28.000000 70.000000
28.000000 84.000000
28.000000 98.000000
28.000000 112.000000
28.000000 126.000000
28.000000 140.000000
28.000000 154.000000
28.000000 168.000000
28.000000 182.000000
28.000000 196.000000
28.000000 210.000000
28.000000 224.000000
28.000000 238.000000
28.000000 252.000000
28.000000 266.000000
28.000000 280.000000
28.000000 294.000000
28.000000 308.000000
28.000000 322.000000
42.000000 0.000000
42.000000 14.000000
42.000000 28.000000
42.000000 42.000000
42.000000 56.000000
42.000000 70.000000
42.000000 84.000000
42.000000 98.000000
42.000000 112.000000
42.000000 126.000000
42.000000 140.000000
42.000000 154.000000
42.000000 168.000000
42.000000 182.000000
42.000000 196.000000
42.000000 210.000000
42.000000 224.000000
42.000000 238.000000
42.000000 252.000000
42.000000 266.000000
42.000000 280.000000
42.000000 294.000000
42.000000 308.000000
42.000000 322.000000
56.000000 0.000000
56.000000 14.000000
56.000000 28.000000
56.000000 42.000000
56.000000 56.000000
56.000000 70.000000
56.000000 84.000000
56.000000 98.000000
56.000000 112.000000
56.000000 126.000000
56.000000 140.000000
56.000000 154.000000
56.000000 168.000000
56.000000 182.000000
56.000000 196.000000
56.000000 210.000000
56.000000 224.000000
56.000000 238.000000
56.000000 252.000000
56.000000 266.000000
56.000000 280.000000
56.000000 294.000000
56.000000 308.000000
56.000000 322.000000
70.000000 0.000000
70.000000 14.000000
70.000000 28.000000
70.000000 42.000000
70.000000 56.000000
70.000000 70.000000
70.000000 84.000000
70.000000 98.000000
70.000000 112.000000
70.000000 126.000000
70.000000 140.000000
70.000000 154.000000
70.000000 168.000000
70.000000 182.000000
70.000000 196.000000
70.000000 210.000000
70.000000 224.000000
70.000000 238.000000
70.000000 252.000000
70.000000 266.000000
70.000000 280.000000
70.000000 294.000000
70.000000 308.000000
70.000000 322.000000
84.000000 0.000000
84.000000 14.000000
84.000000 28.000000
84.000000 42.000000
84.000000 56.000000
84.000000 70.000000
84.000000 84.000000
84.000000 98.000000
84.000000 112.000000
84.000000 126.000000
84.000000 140.000000
84.000000 154.000000
84.000000 168.000000
84.000000 182.000000
84.000000 196.000000
84.000000 210.000000
84.000000 224.000000
84.000000 238.000000
84.000000 252.000000
84.000000 266.000000
84.000000 280.000000
84.000000 294.000000
84.000000 308.000000
84.000000 322.000000
98.000000 0.000000
98.000000 14.000000
98.000000 28.000000
98.000000 42.000000
98.000000 56.000000
98.000000 70.000000
98.000000 84.000000
98.000000 98.000000
98.000000 112.000000
98.000000 126.000000
98.000000 140.000000
98.000000 154.000000
98.000000 168.000000
98.000000 182.000000
98.000000 196.000000
98.000000 210.000000
98.000000 224.000000
98.000000 238.000000
98.000000 252.000000
98.000000 266.000000
98.000000 280.000000
98.000000 294.000000
98.000000 308.000000
98.000000 322.000000
112.000000 0.000000
112.000000 14.000000
112.000000 28.000000
112.000000 42.000000
112.000000 56.000000
112.000000 70.000000
112.000000 84.000000
112.000000 98.000000
112.000000 112.000000
112.000000 126.000000
112.000000 140.000000
112.000000 154.000000
112.000000 168.000000
112.000000 182.000000
112.000000 196.000000
112.000000 210.000000
112.000000 224.000000
112.000000 238.000000
112.000000 252.000000
112.000000 266.000000
112.000000 280.000000
112.000000 294.000000
112.000000 308.000000
112.000000 322.000000
126.000000 0.000000
126.000000 14.000000
126.000000 28.000000
126.000000 42.000000
126.000000 56.000000
126.000000 70.000000
126.000000 84.000000
126.000000 98.000000
126.000000 112.000000
126.000000 126.000000
126.000000 140.000000
126.000000 154.000000
126.000000 168.000000
126.000000 182.000000
126.000000 196.000000
126.000000 210.000000
126.000000 224.000000
126.000000 238.000000
126.000000 252.000000
126.000000 266.000000
126.000000 280.000000
